Order_ID,Date,Brand,Category,Subcategory,Price_USD,Discount_%,Units_Sold,Revenue_USD,Rating,Num_Reviews,Region,Country,Sales_Channel,Customer_Gender,Customer_Age_Group,Customer_Skin_Type
ORD00194,2023-01-20,Nykaa,Bath & Body,Body Lotion,72.37,25,27,1953.99,3.6,7,East,UAE,Online,Male,20-29,Normal
ORD00195,2023-05-22,L'Oreal,Bath & Body,Soap,114.81,5,36,4133.16,4.3,6,Central,UK,In-Store,Unisex,40-49,Combination
ORD00196,2023-12-17,Nivea,Makeup,Eyeliner,13.18,15,104,1370.72,3.2,24,East,Germany,In-Store,Female,20-29,Combination
ORD00197,2023-11-01,Nykaa,Bath & Body,Hand Cream,61.02,10,26,1586.52,4.4,1,South,UAE,In-Store,Male,30-39,Sensitive
ORD00198,2024-08-10,Maybelline,Haircare,Hair Oil,102.59,20,19,1949.21,5.0,4,West,UK,Online,Male,13-19,Combination
ORD00199,2024-11-02,The Body Shop,Skincare,Face Wash,43.69,10,32,1398.08,3.0,8,West,USA,Online,Unisex,30-39,Sensitive
ORD00200,2024-09-22,Maybelline,Haircare,Conditioner,96.3,5,70,6741.0,4.5,15,South,India,Online,Unisex,20-29,Oily
ORD00201,2024-04-28,Revlon,Skincare,Serum,82.58,0,72,5945.76,3.6,19,South,India,Online,Male,40-49,Normal
ORD00202,2023-10-20,Revlon,Makeup,Mascara,105.01,0,71,7455.71,3.9,9,North,Germany,Online,Unisex,13-19,Dry
ORD00203,2024-02-11,L'Oreal,Fragrance,Perfume,89.99,25,55,4949.45,4.3,9,South,UK,Online,Female,30-39,Sensitive
ORD00204,2023-10-19,Revlon,Bath & Body,Body Lotion,3.75,25,67,251.25,4.1,13,Central,Germany,In-Store,Female,50+,Normal
ORD00205,2023-12-05,Maybelline,Haircare,Conditioner,33.4,0,51,1703.4,4.9,3,West,UK,Online,Female,30-39,Combination
ORD00206,2024-09-17,MAC,Bath & Body,Body Wash,92.04,20,58,5338.32,3.9,12,West,Germany,In-Store,Female,40-49,Oily
ORD00207,2023-11-28,The Body Shop,Makeup,Foundation,112.05,5,61,6835.05,4.1,4,North,UK,In-Store,Female,40-49,Combination
ORD00208,2024-08-09,Himalaya,Haircare,Hair Oil,38.21,0,67,2560.07,4.1,9,East,UK,Online,Female,13-19,Normal
ORD00209,2024-05-29,Sugar Cosmetics,Haircare,Conditioner,75.65,10,27,2042.55,4.2,1,North,UK,In-Store,Unisex,20-29,Dry
ORD00210,2024-04-10,MAC,Makeup,Eyeliner,5.59,15,32,178.88,4.9,7,West,Germany,In-Store,Unisex,20-29,Dry
ORD00211,2024-04-02,Nivea,Bath & Body,Body Lotion,55.17,15,47,2592.99,3.3,11,North,Germany,Online,Female,50+,Sensitive
ORD00212,2023-06-03,Nivea,Makeup,Blush,84.16,0,43,3618.88,4.1,9,East,Germany,In-Store,Female,20-29,Sensitive
ORD00213,2024-04-01,Nivea,Fragrance,Perfume,34.97,0,31,1084.07,3.9,8,West,USA,In-Store,Male,50+,Oily
ORD00214,2023-01-23,Lakme,Bath & Body,Soap,52.11,20,17,885.87,3.1,5,East,India,Online,Unisex,13-19,Oily
ORD00215,2024-07-08,Maybelline,Fragrance,Deodorant,50.89,0,27,1374.03,3.6,1,North,UAE,Online,Male,40-49,Dry
ORD00216,2024-01-27,Revlon,Makeup,Eyeliner,79.25,25,28,2219.0,4.0,8,West,UAE,Online,Unisex,50+,Dry
ORD00217,2024-07-04,MAC,Haircare,Shampoo,24.71,20,106,2619.26,4.4,27,Central,USA,Online,Female,13-19,Combination
ORD00218,2024-03-10,Nivea,Fragrance,Body Mist,92.04,20,83,7639.32,4.1,20,South,USA,In-Store,Male,20-29,Combination
ORD00219,2024-11-07,L'Oreal,Makeup,Lipstick,59.34,20,82,4865.88,4.2,12,Central,India,Online,Female,13-19,Oily
ORD00220,2024-09-04,The Body Shop,Bath & Body,Body Lotion,26.46,0,26,687.96,4.1,3,South,India,In-Store,Male,20-29,Sensitive
ORD00221,2024-05-30,MAC,Makeup,Lipstick,96.31,10,27,2600.37,3.8,1,South,Germany,In-Store,Unisex,50+,Combination
ORD00222,2024-11-07,MAC,Makeup,Mascara,48.92,5,49,2397.08,3.0,10,West,UK,In-Store,Female,50+,Sensitive
ORD00223,2024-05-22,Nivea,Makeup,Eyeliner,103.63,0,85,8808.55,4.0,6,East,UAE,In-Store,Unisex,40-49,Normal
ORD00224,2023-07-08,Sugar Cosmetics,Makeup,Mascara,31.32,25,30,939.6,4.0,6,South,USA,In-Store,Unisex,20-29,Normal
ORD00225,2024-03-02,Sugar Cosmetics,Skincare,Face Mask,85.19,0,17,1448.23,3.5,2,West,USA,In-Store,Female,30-39,Oily
ORD00226,2024-07-02,Maybelline,Fragrance,Deodorant,6.88,5,51,350.88,3.4,9,North,UK,In-Store,Unisex,50+,Sensitive
ORD00227,2024-08-24,Nykaa,Skincare,Moisturizer,83.67,5,39,3263.13,3.7,2,West,USA,In-Store,Male,13-19,Dry
ORD00228,2023-09-06,The Body Shop,Makeup,Lipstick,77.46,5,34,2633.64,4.0,7,West,USA,In-Store,Male,40-49,Normal
ORD00229,2023-09-25,Lakme,Bath & Body,Hand Cream,104.9,15,28,2937.2,3.7,7,Central,UAE,In-Store,Female,40-49,Combination
ORD00230,2024-02-28,Revlon,Makeup,Mascara,12.37,0,105,1298.85,4.8,17,Central,USA,Online,Female,30-39,Sensitive
ORD00231,2023-06-06,Lakme,Bath & Body,Soap,78.3,5,58,4541.4,3.8,3,East,USA,In-Store,Unisex,20-29,Normal
ORD00232,2024-05-15,Lakme,Bath & Body,Hand Cream,31.91,25,58,1850.78,3.8,17,West,USA,In-Store,Female,20-29,Sensitive
ORD00233,2024-10-19,Nivea,Fragrance,Perfume,42.42,0,68,2884.56,4.4,11,Central,India,Online,Unisex,13-19,Oily
ORD00234,2023-03-11,Nykaa,Fragrance,Perfume,67.98,0,107,7273.86,4.0,10,North,USA,In-Store,Male,13-19,Sensitive
ORD00235,2023-01-17,The Body Shop,Bath & Body,Soap,82.59,0,54,4459.86,4.7,12,Central,Germany,In-Store,Female,13-19,Sensitive
ORD00236,2023-01-18,Lakme,Haircare,Hair Mask,89.9,20,45,4045.5,3.3,13,South,India,Online,Unisex,20-29,Dry
ORD00237,2023-09-16,Nivea,Makeup,Blush,7.69,15,12,92.28,3.1,2,East,UAE,Online,Male,40-49,Normal
ORD00238,2023-11-04,Nykaa,Bath & Body,Body Wash,59.94,0,174,10429.56,3.9,20,North,India,In-Store,Male,40-49,Sensitive
ORD00239,2023-06-25,L'Oreal,Fragrance,Perfume,72.3,0,92,6651.6,4.3,19,West,UAE,In-Store,Unisex,13-19,Sensitive
ORD00240,2024-08-03,Nykaa,Skincare,Sunscreen,88.77,25,15,1331.55,4.3,1,East,India,Online,Unisex,30-39,Sensitive
ORD00241,2023-11-19,MAC,Bath & Body,Body Lotion,30.79,0,60,1847.4,4.2,10,South,Germany,Online,Unisex,40-49,Oily
ORD00242,2023-09-04,Himalaya,Haircare,Conditioner,31.93,20,39,1245.27,4.5,5,Central,UK,In-Store,Unisex,20-29,Oily
ORD00243,2023-04-11,L'Oreal,Bath & Body,Hand Cream,72.38,20,0,0.0,4.2,0,South,India,In-Store,Unisex,50+,Sensitive
ORD00244,2024-10-11,L'Oreal,Fragrance,Deodorant,79.84,10,46,3672.64,3.7,13,West,UAE,Online,Male,50+,Normal
ORD00245,2024-11-07,Himalaya,Fragrance,Perfume,56.09,20,64,3589.76,2.7,16,North,Germany,In-Store,Female,13-19,Oily
ORD00246,2024-10-11,Sugar Cosmetics,Haircare,Conditioner,53.41,0,60,3204.6,4.9,5,West,UK,In-Store,Female,13-19,Oily
ORD00247,2023-10-04,Revlon,Haircare,Hair Serum,22.61,0,90,2034.9,4.5,15,South,India,Online,Male,40-49,Sensitive
ORD00248,2023-01-27,Maybelline,Bath & Body,Soap,101.77,0,113,11500.01,4.6,11,East,Germany,Online,Unisex,50+,Combination
ORD00249,2024-02-28,Lakme,Fragrance,Perfume,16.09,20,59,949.31,4.0,16,North,Germany,Online,Unisex,50+,Dry
ORD00250,2023-10-03,MAC,Fragrance,Perfume,7.6,10,27,205.2,4.4,3,East,UAE,Online,Female,20-29,Normal
ORD00251,2024-05-10,Lakme,Haircare,Hair Serum,62.35,0,46,2868.1,4.1,12,East,UK,Online,Unisex,40-49,Sensitive
ORD00252,2023-04-20,The Body Shop,Bath & Body,Body Wash,56.2,0,69,3877.8,5.0,5,East,India,In-Store,Male,50+,Normal
ORD00253,2024-03-16,Revlon,Haircare,Hair Serum,6.51,0,44,286.44,3.4,9,East,UK,Online,Male,30-39,Dry
ORD00254,2024-10-10,Lakme,Fragrance,Deodorant,116.48,25,79,9201.92,3.6,21,Central,USA,In-Store,Male,30-39,Normal
ORD00255,2023-07-24,Himalaya,Haircare,Shampoo,23.73,0,166,3939.18,4.0,33,Central,India,In-Store,Unisex,20-29,Normal
ORD00256,2024-11-20,Sugar Cosmetics,Haircare,Shampoo,104.66,25,174,18210.84,4.7,18,South,UK,Online,Male,20-29,Normal
ORD00257,2024-09-04,The Body Shop,Fragrance,Perfume,80.09,25,111,8889.99,3.5,23,Central,UAE,In-Store,Unisex,13-19,Combination
ORD00258,2023-09-12,Maybelline,Bath & Body,Body Lotion,119.93,15,62,7435.66,4.0,16,South,Germany,Online,Unisex,40-49,Combination
ORD00259,2023-04-11,L'Oreal,Fragrance,Perfume,94.54,10,63,5956.02,4.3,9,South,Germany,Online,Male,30-39,Normal
ORD00260,2024-05-27,Himalaya,Fragrance,Body Mist,41.26,0,65,2681.9,4.4,16,East,India,In-Store,Female,30-39,Normal
ORD00261,2023-12-23,MAC,Skincare,Moisturizer,53.96,10,82,4424.72,4.1,4,East,UAE,Online,Unisex,40-49,Combination
ORD00262,2024-04-08,The Body Shop,Fragrance,Perfume,40.98,15,19,778.62,5.0,2,North,UK,Online,Unisex,13-19,Oily
ORD00263,2023-09-07,MAC,Haircare,Shampoo,55.5,0,23,1276.5,3.2,1,Central,USA,In-Store,Unisex,40-49,Normal
ORD00264,2023-07-10,MAC,Makeup,Eyeliner,73.6,20,30,2208.0,3.6,4,West,India,Online,Male,50+,Normal
ORD00265,2023-07-30,Nykaa,Fragrance,Perfume,104.01,10,197,20489.97,3.7,26,North,Germany,Online,Unisex,20-29,Combination
ORD00266,2023-04-27,The Body Shop,Haircare,Conditioner,47.48,10,49,2326.52,4.6,9,West,Germany,In-Store,Unisex,40-49,Sensitive
ORD00267,2023-12-23,Maybelline,Fragrance,Body Mist,92.49,15,216,19977.84,3.8,60,West,Germany,Online,Unisex,30-39,Sensitive
ORD00268,2023-11-17,MAC,Bath & Body,Body Lotion,10.05,0,66,663.3,3.5,11,South,UK,Online,Female,30-39,Dry
ORD00269,2024-09-02,Sugar Cosmetics,Bath & Body,Soap,33.04,0,39,1288.56,4.6,7,Central,UAE,In-Store,Female,40-49,Sensitive
ORD00270,2024-05-16,MAC,Makeup,Blush,39.42,10,29,1143.18,3.4,4,South,USA,In-Store,Male,50+,Oily
ORD00271,2023-05-20,The Body Shop,Haircare,Shampoo,17.26,5,96,1656.96,3.4,17,West,Germany,In-Store,Male,40-49,Normal
ORD00272,2023-03-26,MAC,Fragrance,Deodorant,85.96,0,74,6361.04,3.0,21,South,UK,Online,Male,20-29,Sensitive
ORD00273,2024-08-02,The Body Shop,Haircare,Conditioner,59.57,25,69,4110.33,3.7,14,Central,Germany,Online,Unisex,13-19,Combination
ORD00274,2023-02-12,Nivea,Bath & Body,Hand Cream,114.31,25,52,5944.12,4.0,5,Central,USA,In-Store,Female,20-29,Combination
ORD00275,2023-12-23,Lakme,Skincare,Serum,27.81,0,51,1418.31,4.7,14,West,India,Online,Female,50+,Combination
ORD00276,2024-09-22,MAC,Bath & Body,Soap,44.35,0,39,1729.65,3.6,9,South,USA,Online,Unisex,30-39,Sensitive
ORD00277,2023-06-22,Nivea,Haircare,Hair Mask,52.58,15,93,4889.94,4.1,15,East,UK,In-Store,Unisex,13-19,Dry
ORD00278,2024-11-02,Lakme,Fragrance,Perfume,71.63,0,25,1790.75,4.4,2,South,USA,Online,Unisex,30-39,Dry
ORD00279,2024-08-14,MAC,Fragrance,Deodorant,14.2,10,67,951.4,4.7,12,West,UAE,In-Store,Female,13-19,Normal
ORD00280,2024-04-10,Revlon,Bath & Body,Hand Cream,30.14,25,142,4279.88,3.9,42,East,Germany,Online,Unisex,13-19,Normal
ORD00281,2024-02-12,Nivea,Haircare,Shampoo,18.96,5,231,4379.76,3.1,52,West,USA,In-Store,Male,30-39,Combination
ORD00282,2023-05-14,Himalaya,Haircare,Hair Mask,84.02,25,75,6301.5,5.0,5,East,India,Online,Female,40-49,Oily
ORD00283,2024-04-12,The Body Shop,Skincare,Sunscreen,13.02,0,18,234.36,3.6,1,West,USA,Online,Unisex,30-39,Dry
ORD00284,2023-09-14,Revlon,Haircare,Shampoo,63.73,0,59,3760.07,3.1,12,East,USA,Online,Male,30-39,Dry
ORD00285,2023-04-08,Maybelline,Fragrance,Body Mist,65.36,0,16,1045.76,3.3,4,South,UAE,Online,Female,50+,Dry
ORD00286,2023-01-09,L'Oreal,Bath & Body,Soap,80.44,15,146,11744.24,4.3,9,North,UAE,Online,Male,13-19,Dry
ORD00287,2023-04-16,Maybelline,Fragrance,Perfume,68.79,15,20,1375.8,4.4,1,East,UK,Online,Male,20-29,Dry
ORD00288,2023-01-09,Himalaya,Skincare,Face Mask,55.69,0,26,1447.94,4.7,6,West,UK,Online,Unisex,20-29,Normal
ORD00289,2023-03-30,Nykaa,Bath & Body,Soap,111.48,0,32,3567.36,3.2,9,South,India,In-Store,Male,40-49,Combination
ORD00290,2024-10-22,Lakme,Makeup,Foundation,111.46,0,113,12594.98,4.1,23,South,Germany,In-Store,Unisex,13-19,Combination
ORD00291,2024-06-05,Himalaya,Makeup,Blush,13.43,5,32,429.76,4.2,7,West,UK,Online,Female,40-49,Normal
ORD00292,2024-10-15,The Body Shop,Skincare,Sunscreen,85.92,0,25,2148.0,3.2,7,Central,India,In-Store,Male,20-29,Normal
ORD00293,2024-07-13,Revlon,Bath & Body,Soap,67.79,0,23,1559.17,3.0,4,West,India,Online,Unisex,13-19,Oily
ORD00294,2023-03-03,L'Oreal,Haircare,Conditioner,63.33,20,49,3103.17,4.5,12,Central,UK,In-Store,Male,40-49,Oily
ORD00295,2023-03-27,Lakme,Bath & Body,Body Wash,27.4,10,34,931.6,4.7,9,North,Germany,Online,Female,50+,Combination
ORD00296,2023-11-14,Maybelline,Fragrance,Body Mist,97.29,20,28,2724.12,4.6,4,South,India,Online,Female,40-49,Oily
ORD00297,2023-02-26,Himalaya,Fragrance,Body Mist,23.3,10,19,442.7,4.8,3,South,India,Online,Unisex,20-29,Oily
ORD00298,2024-06-19,Revlon,Makeup,Eyeliner,99.23,10,49,4862.27,4.5,11,South,UK,Online,Unisex,30-39,Oily
ORD00299,2023-10-06,Sugar Cosmetics,Skincare,Face Wash,23.46,0,2,46.92,4.0,0,East,Germany,Online,Male,40-49,Sensitive
ORD00300,2024-08-03,The Body Shop,Haircare,Shampoo,10.98,0,52,570.96,4.3,8,East,USA,In-Store,Female,50+,Oily
ORD00301,2023-02-15,L'Oreal,Makeup,Blush,39.48,0,0,0.0,4.2,0,South,India,In-Store,Male,40-49,Dry
ORD00302,2024-11-02,Nivea,Makeup,Lipstick,28.28,20,135,3817.8,4.7,8,South,UK,Online,Male,30-39,Combination
ORD00303,2023-05-03,Revlon,Skincare,Face Mask,94.35,0,27,2547.45,4.0,1,South,USA,Online,Male,13-19,Normal
ORD00304,2023-03-30,Revlon,Haircare,Hair Oil,84.32,25,29,2445.28,3.8,1,North,UK,Online,Male,50+,Combination
ORD00305,2024-01-13,The Body Shop,Bath & Body,Body Wash,62.6,25,11,688.6,4.5,1,South,Germany,Online,Female,13-19,Normal
ORD00306,2023-12-21,Nivea,Skincare,Sunscreen,52.85,0,13,687.05,3.9,1,East,India,In-Store,Unisex,30-39,Oily
ORD00307,2024-03-05,Nykaa,Makeup,Blush,99.82,25,92,9183.44,4.5,14,North,USA,In-Store,Female,13-19,Dry
ORD00308,2024-04-14,Revlon,Bath & Body,Soap,59.32,0,31,1838.92,4.2,3,Central,India,Online,Unisex,40-49,Oily
ORD00309,2024-11-09,Sugar Cosmetics,Bath & Body,Body Lotion,4.42,0,20,88.4,4.0,3,South,UK,In-Store,Male,40-49,Combination
ORD00310,2023-08-28,Lakme,Haircare,Hair Serum,101.79,0,48,4885.92,3.4,6,South,USA,Online,Female,13-19,Dry
ORD00311,2024-02-21,Revlon,Fragrance,Deodorant,89.27,0,3,267.81,3.7,0,Central,UK,Online,Male,30-39,Normal
ORD00312,2023-06-11,Maybelline,Haircare,Shampoo,94.85,10,28,2655.8,4.6,4,Central,India,Online,Male,20-29,Oily
ORD00313,2024-06-09,Sugar Cosmetics,Makeup,Mascara,32.8,0,46,1508.8,4.6,9,East,UK,Online,Female,40-49,Normal
ORD00314,2024-04-18,Maybelline,Bath & Body,Body Wash,107.73,0,119,12819.87,4.9,21,South,India,Online,Female,20-29,Dry
ORD00315,2024-10-07,Revlon,Makeup,Eyeliner,20.57,0,53,1090.21,5.0,3,Central,Germany,In-Store,Female,13-19,Oily
ORD00316,2023-04-05,MAC,Makeup,Eyeliner,12.92,15,37,478.04,4.1,1,North,India,In-Store,Female,20-29,Sensitive
ORD00317,2024-05-23,Sugar Cosmetics,Fragrance,Body Mist,114.91,0,24,2757.84,4.8,3,West,UAE,Online,Male,20-29,Dry
ORD00318,2023-06-02,The Body Shop,Haircare,Hair Oil,93.63,0,19,1778.97,4.3,1,Central,Germany,Online,Unisex,30-39,Normal
ORD00319,2023-03-04,The Body Shop,Fragrance,Body Mist,80.26,0,25,2006.5,4.5,1,East,UAE,Online,Male,20-29,Sensitive
ORD00320,2024-01-27,L'Oreal,Makeup,Blush,116.24,15,99,11507.76,3.5,14,West,Germany,In-Store,Male,50+,Sensitive
ORD00321,2023-07-04,Lakme,Haircare,Hair Serum,27.07,0,61,1651.27,3.4,12,East,Germany,Online,Female,30-39,Oily
ORD00322,2024-08-21,Revlon,Fragrance,Body Mist,65.05,5,28,1821.4,4.6,5,South,India,Online,Unisex,20-29,Combination
ORD00323,2024-08-12,Nykaa,Bath & Body,Body Lotion,71.14,20,84,5975.76,4.4,6,East,USA,Online,Female,50+,Combination
ORD00324,2023-12-27,L'Oreal,Haircare,Hair Mask,42.58,0,19,809.02,2.8,3,Central,USA,In-Store,Unisex,30-39,Dry
ORD00325,2023-02-27,Maybelline,Fragrance,Perfume,113.34,5,33,3740.22,3.8,8,Central,USA,Online,Unisex,40-49,Oily
ORD00326,2023-05-14,Nykaa,Haircare,Hair Mask,78.56,15,91,7148.96,3.7,23,South,UK,Online,Female,20-29,Sensitive
ORD00327,2024-01-09,Nivea,Makeup,Lipstick,110.51,0,89,9835.39,3.5,23,East,UAE,Online,Male,30-39,Combination
ORD00328,2024-10-16,Sugar Cosmetics,Makeup,Foundation,88.23,25,80,7058.4,4.7,14,East,USA,In-Store,Female,50+,Dry
ORD00329,2023-05-11,Lakme,Fragrance,Deodorant,118.21,0,46,5437.66,3.9,11,North,Germany,In-Store,Unisex,13-19,Dry
ORD00330,2023-08-15,Himalaya,Bath & Body,Hand Cream,27.98,0,114,3189.72,4.0,21,West,USA,In-Store,Unisex,13-19,Dry
ORD00331,2024-10-13,MAC,Haircare,Hair Oil,72.07,0,6,432.42,4.0,1,East,UAE,Online,Male,20-29,Dry
ORD00332,2023-04-21,Lakme,Skincare,Face Wash,105.18,0,118,12411.24,4.4,19,North,UAE,In-Store,Unisex,40-49,Dry
ORD00333,2023-12-26,Sugar Cosmetics,Fragrance,Deodorant,4.09,20,89,364.01,3.4,6,North,UAE,Online,Female,40-49,Oily
ORD00334,2023-11-23,L'Oreal,Skincare,Face Wash,49.97,10,30,1499.1,4.4,6,North,India,In-Store,Female,40-49,Dry
ORD00335,2023-12-13,Maybelline,Skincare,Face Mask,75.07,25,32,2402.24,3.3,6,North,UAE,Online,Unisex,40-49,Dry
ORD00336,2023-07-30,Revlon,Skincare,Moisturizer,3.61,5,25,90.25,4.4,3,West,Germany,In-Store,Unisex,30-39,Combination
ORD00337,2024-02-07,L'Oreal,Makeup,Lipstick,41.25,25,34,1402.5,3.5,10,South,India,In-Store,Female,40-49,Oily
ORD00338,2023-07-24,The Body Shop,Haircare,Hair Mask,46.09,0,151,6959.59,3.8,29,North,USA,Online,Unisex,30-39,Oily
ORD00339,2024-02-12,Lakme,Fragrance,Perfume,48.81,25,147,7175.07,3.5,30,West,UK,Online,Unisex,50+,Normal
ORD00340,2024-01-14,Sugar Cosmetics,Makeup,Mascara,44.59,0,31,1382.29,5.0,2,West,India,In-Store,Male,40-49,Combination
ORD00341,2023-03-05,Himalaya,Makeup,Mascara,70.86,0,162,11479.32,5.0,35,North,India,In-Store,Unisex,40-49,Sensitive
ORD00342,2024-02-01,L'Oreal,Makeup,Blush,97.18,20,86,8357.48,3.7,5,Central,UAE,Online,Male,30-39,Oily
ORD00343,2024-05-29,L'Oreal,Fragrance,Body Mist,9.85,0,106,1044.1,3.6,26,North,UAE,Online,Female,20-29,Dry
ORD00344,2023-03-22,Sugar Cosmetics,Makeup,Lipstick,63.52,20,17,1079.84,3.9,2,South,USA,In-Store,Male,13-19,Oily
ORD00345,2024-07-19,Sugar Cosmetics,Fragrance,Body Mist,13.37,15,70,935.9,3.2,20,East,Germany,In-Store,Female,50+,Sensitive
ORD00346,2024-02-29,Maybelline,Bath & Body,Soap,112.17,0,19,2131.23,5.0,4,South,Germany,Online,Female,50+,Oily
ORD00347,2024-02-25,Revlon,Haircare,Hair Mask,16.85,10,108,1819.8,3.8,20,West,UAE,In-Store,Female,20-29,Combination
ORD00348,2024-09-15,Himalaya,Fragrance,Perfume,71.77,20,33,2368.41,3.3,1,North,UAE,In-Store,Unisex,20-29,Oily
ORD00349,2023-01-21,Revlon,Fragrance,Deodorant,5.83,15,32,186.56,4.5,3,East,UK,In-Store,Male,13-19,Dry
ORD00350,2023-11-25,The Body Shop,Makeup,Mascara,113.06,10,34,3844.04,3.0,8,West,Germany,Online,Female,40-49,Dry
ORD00351,2024-06-12,The Body Shop,Fragrance,Body Mist,24.77,15,42,1040.34,4.8,3,North,Germany,Online,Female,30-39,Sensitive
ORD00352,2024-08-05,Nivea,Fragrance,Perfume,12.43,0,48,596.64,5.0,11,South,USA,Online,Female,20-29,Oily
ORD00353,2023-07-23,Revlon,Fragrance,Perfume,92.57,10,65,6017.05,3.3,15,East,UAE,In-Store,Unisex,13-19,Oily
ORD00354,2024-08-31,The Body Shop,Makeup,Mascara,79.86,25,46,3673.56,3.9,5,South,UAE,In-Store,Male,20-29,Combination
ORD00355,2024-01-31,L'Oreal,Skincare,Face Wash,109.03,0,24,2616.72,3.4,3,South,Germany,Online,Female,20-29,Dry
ORD00356,2023-01-21,Nivea,Haircare,Hair Serum,93.88,0,49,4600.12,3.6,3,West,USA,Online,Unisex,13-19,Dry
ORD00357,2024-10-20,Lakme,Haircare,Hair Mask,109.05,10,54,5888.7,3.3,7,West,UAE,In-Store,Male,30-39,Dry
ORD00358,2024-09-30,Nivea,Fragrance,Deodorant,108.28,20,52,5630.56,4.3,3,Central,India,Online,Unisex,30-39,Sensitive
ORD00359,2024-12-01,Lakme,Bath & Body,Hand Cream,52.0,0,92,4784.0,3.4,10,West,India,In-Store,Male,30-39,Combination
ORD00360,2023-06-03,Nykaa,Haircare,Hair Oil,79.54,5,62,4931.48,3.2,18,North,Germany,In-Store,Unisex,30-39,Dry
ORD00361,2023-09-23,Lakme,Skincare,Serum,74.2,20,24,1780.8,3.8,2,West,UAE,Online,Unisex,50+,Dry
ORD00362,2024-10-15,Nivea,Haircare,Conditioner,32.36,25,58,1876.88,4.7,4,East,Germany,In-Store,Female,50+,Dry
ORD00363,2023-05-12,The Body Shop,Haircare,Shampoo,103.64,10,39,4041.96,4.1,7,Central,USA,In-Store,Unisex,13-19,Dry
ORD00364,2024-03-06,Lakme,Haircare,Conditioner,12.56,15,18,226.08,2.2,5,East,UK,In-Store,Male,13-19,Normal
ORD00365,2024-09-27,Himalaya,Skincare,Face Mask,102.45,0,34,3483.3,5.0,7,West,USA,Online,Unisex,40-49,Sensitive
ORD00366,2023-06-04,L'Oreal,Haircare,Hair Serum,66.82,0,50,3341.0,3.6,8,South,UK,In-Store,Unisex,40-49,Dry
ORD00367,2024-05-14,Maybelline,Haircare,Conditioner,9.08,15,29,263.32,4.4,2,South,UK,Online,Female,40-49,Combination
ORD00368,2023-06-12,Himalaya,Makeup,Foundation,41.64,25,54,2248.56,5.0,14,North,USA,In-Store,Unisex,40-49,Normal
ORD00369,2023-01-05,Sugar Cosmetics,Fragrance,Deodorant,105.91,0,37,3918.67,4.3,10,Central,USA,In-Store,Female,30-39,Sensitive
ORD00370,2024-10-03,L'Oreal,Makeup,Lipstick,93.33,5,92,8586.36,4.0,16,South,UK,In-Store,Female,13-19,Normal
ORD00371,2023-03-08,MAC,Bath & Body,Hand Cream,15.34,0,101,1549.34,4.3,24,East,UK,In-Store,Unisex,50+,Sensitive
ORD00372,2023-05-18,Sugar Cosmetics,Bath & Body,Hand Cream,115.84,15,54,6255.36,3.1,13,West,UK,Online,Female,40-49,Oily
ORD00373,2023-08-05,MAC,Makeup,Foundation,70.58,0,111,7834.38,4.3,30,Central,Germany,Online,Female,30-39,Oily
ORD00374,2024-07-01,Lakme,Fragrance,Body Mist,65.36,0,71,4640.56,3.5,9,Central,India,Online,Unisex,13-19,Oily
ORD00375,2024-01-25,The Body Shop,Skincare,Serum,103.29,0,40,4131.6,4.3,3,Central,UK,In-Store,Unisex,20-29,Dry
ORD00376,2024-11-08,Sugar Cosmetics,Skincare,Face Wash,26.64,0,21,559.44,4.3,4,Central,UK,Online,Male,13-19,Sensitive
ORD00377,2023-04-27,Lakme,Bath & Body,Body Lotion,12.77,0,57,727.89,4.1,16,West,USA,Online,Male,50+,Dry
ORD00378,2023-06-14,Lakme,Haircare,Hair Serum,51.88,0,19,985.72,4.3,2,Central,UAE,Online,Unisex,40-49,Combination
ORD00379,2024-11-18,L'Oreal,Makeup,Lipstick,21.98,0,51,1120.98,3.8,11,North,Germany,In-Store,Female,13-19,Sensitive
ORD00380,2024-10-21,Lakme,Skincare,Moisturizer,107.16,5,57,6108.12,3.8,15,West,UK,In-Store,Male,13-19,Oily
ORD00381,2024-01-04,Lakme,Makeup,Lipstick,98.83,15,157,15516.31,4.2,26,West,India,Online,Female,13-19,Dry
ORD00382,2024-03-24,Revlon,Makeup,Mascara,99.13,10,4,396.52,3.6,1,North,UK,In-Store,Female,13-19,Normal
ORD00383,2024-01-30,Lakme,Fragrance,Deodorant,42.22,25,74,3124.28,3.5,5,West,USA,Online,Female,13-19,Dry
ORD00384,2024-05-09,Himalaya,Skincare,Serum,31.07,25,36,1118.52,3.4,8,South,Germany,In-Store,Male,50+,Oily
ORD00385,2023-04-26,The Body Shop,Makeup,Eyeliner,79.18,20,11,870.98,4.7,1,West,India,Online,Male,30-39,Oily
ORD00386,2024-06-15,Revlon,Bath & Body,Body Wash,117.56,0,22,2586.32,4.2,2,West,USA,In-Store,Male,40-49,Dry
ORD00387,2024-10-20,L'Oreal,Bath & Body,Body Lotion,83.3,0,35,2915.5,4.3,4,Central,UAE,In-Store,Female,13-19,Normal
ORD00388,2023-10-12,Revlon,Haircare,Conditioner,78.22,0,55,4302.1,5.0,5,Central,USA,In-Store,Male,20-29,Oily
ORD00389,2024-04-03,Himalaya,Fragrance,Deodorant,6.88,0,101,694.88,3.2,27,West,UAE,In-Store,Female,40-49,Oily
